tile_zoom,tile_x,tile_y,fid,au_ID_concatenated,au_country,au_level1,au_level2,b_ADM1_PCODE,b_ADM2_PCODE,b_ADM1_ES,b_ADM2_ES,b_ADM1_PT,b_ADM2_PT,au_area_km2,au_population,au_invest_with_presence,au_no_info,grupo_EMC,grupo_EMBF,grupo_ELN,grupo_CDF_AGC,grupo_Seg_Marquetalia,grupo_Los_Lobos,grupo_Los_Choneros,grupo_CV,grupo_PCC,grupo_Others,total_grupos_presentes,grupos_detalle_ES,grupos_detalle_PT,grupos_detalle_EN
3,2,4,965,,,,,PE13,PE1311,La Libertad,Gran Chimu,,,1288.31,,,,,,,,,,,,,,,,,
3,2,4,966,,,,,PE06,PE0601,Cajamarca,Cajamarca,,,2974.85,,,,,,,,,,,,,,,,,
3,2,4,967,,,,,PE06,PE0611,Cajamarca,San Miguel,,,2535.24,,,,,,,,,,,,,,,,,
3,2,4,968,,,,,PE06,PE0607,Cajamarca,Hualgayoc,,,787.56,,,,,,,,,,,,,,,,,
3,2,4,969,,,,,PE06,PE0612,Cajamarca,San Pablo,,,664.81,,,,,,,,,,,,,,,,,
3,2,4,970,,,,,PE06,PE0613,Cajamarca,Santa Cruz,,,1380.66,,,,,,,,,,,,,,,,,
3,2,4,971,,,,,PE02,PE0209,Ancash,Corongo,,,1015.12,,,,,,,,,,,,,,,,,
3,2,4,972,,,,,PE02,PE0215,Ancash,Pallasca,,,2066.89,,,,,,,,,,,,,,,,,
3,2,4,973,,,,,PE13,PE1310,La Libertad,Santiago de Chuco,,,2669.51,,,,,,,,,,,,,,,,,
3,2,4,974,,,,,PE02,PE0219,Ancash,Sihuas,,,1455.94,,,,,,,,,,,,,,,,,
3,2,4,976,,,,,PE13,PE1308,La Libertad,Pataz,,,3992.15,,,,,,,,,,,,,,,,,
3,2,4,985,,,,,PE06,PE0603,Cajamarca,Celendin,,,2648.55,,,,,,,,,,,,,,,,,
3,2,4,987,,,,,PE06,PE0602,Cajamarca,Cajabamba,,,1785.79,,,,,,,,,,,,,,,,,
3,2,4,989,,,,,PE13,PE1303,La Libertad,Bolivar,,,1733.76,,,,,,,,,,,,,,,,,
3,2,4,990,,,,,PE06,PE0610,Cajamarca,San Marcos,,,1352.63,,,,,,,,,,,,,,,,,
3,2,4,991,,,,,PE13,PE1309,La Libertad,Sanchez Carrion,,,2497.5,,,,,,,,,,,,,,,,,
3,2,4,992,,,,,BR52,BR5220108,,,Goiás,São Luís de Montes Belos,829.64,,,,,,,,,,,,,,,,,
3,2,4,993,,,,,BR52,BR5205703,,,Goiás,Córrego do Ouro,455.66,,,,,,,,,,,,,,,,,
3,2,4,994,,,,,BR52,BR5219001,,,Goiás,Sanclerlândia,509.18,,,,,,,,,,,,,,,,,
3,2,4,995,,,,,BR52,BR5202155,,,Goiás,Araguapaz,2193.55,,,,,,,,,,,,,,,,,
3,2,4,996,,,,,BR52,BR5210901,,,Goiás,Itapaci,956.26,,,,,,,,,,,,,,,,,
3,2,4,997,,,,,BR52,BR5206404,,,Goiás,Crixás,4660.8,,,,,,,,,,,,,,,,,
3,2,4,998,,,,,BR52,BR5214002,,,Goiás,Mozarlândia,1734.6,,,,,,,,,,,,,,,,,
3,2,4,999,,,,,BR52,BR5214051,,,Goiás,Mundo Novo,2146.11,,,,,,,,,,,,,,,,,
3,2,4,1000,,,,,BR52,BR5214705,,,Goiás,Nova América,212.02,,,,,,,,,,,,,,,,,
3,2,4,1001,,,,,BR52,BR5218904,,,Goiás,Rubiataba,748.53,,,,,,,,,,,,,,,,,
3,2,4,1002,,,,,BR52,BR5219704,,,Goiás,Santa Terezinha de Goiás,1203.02,,,,,,,,,,,,,,,,,
3,2,4,1003,,,,,BR52,BR5221577,,,Goiás,Uirapuru,1153.3,,,,,,,,,,,,,,,,,
3,2,4,1004,,,,,BR52,BR5211206,,,Goiás,Itapuranga,1276.43,,,,,,,,,,,,,,,,,
3,2,4,1005,,,,,BR52,BR5213855,,,Goiás,Morro Agudo de Goiás,282.46,,,,,,,,,,,,,,,,,
3,2,4,1006,,,,,BR52,BR5209291,,,Goiás,Guaraíta,205.11,,,,,,,,,,,,,,,,,
3,2,4,1007,,,,,BR52,BR5220280,,,Goiás,São Patrício,171.86,,,,,,,,,,,,,,,,,
3,2,4,1008,,,,,BR52,BR5211008,,,Goiás,Itapirapuã,2044.52,,,,,,,,,,,,,,,,,
3,2,4,1009,,,,,BR52,BR5212956,,,Goiás,Matrinchã,1150.72,,,,,,,,,,,,,,,,,
3,2,4,1010,,,,,BR52,BR5215207,,,Goiás,Novo Brasil,654.01,,,,,,,,,,,,,,,,,
3,2,4,1011,,,,,BR52,BR5207535,,,Goiás,Faina,1945.96,,,,,,,,,,,,,,,,,
3,2,4,1012,,,,,BR52,BR5208905,,,Goiás,Goiás,3108.38,,,,,,,,,,,,,,,,,
3,2,4,1013,,,,,BR52,BR5203939,,,Goiás,Buriti de Goiás,200.38,,,,,,,,,,,,,,,,,
3,2,4,1014,,,,,BR52,BR5213905,,,Goiás,Mossâmedes,684.45,,,,,,,,,,,,,,,,,
3,2,4,1015,,,,,BR52,BR5210406,,,Goiás,Itaberaí,1457.26,,,,,,,,,,,,,,,,,
3,2,4,1016,,,,,BR52,BR5209606,,,Goiás,Heitoraí,229.35,,,,,,,,,,,,,,,,,
3,2,4,1017,,,,,BR52,BR5205000,,,Goiás,Carmo do Rio Verde,418.67,,,,,,,,,,,,,,,,,
3,2,4,1018,,,,,BR52,BR5200159,,,Goiás,Adelândia,115.22,,,,,,,,,,,,,,,,,
3,2,4,1019,,,,,BR52,BR5200852,,,Goiás,Americano do Brasil,133.59,,,,,,,,,,,,,,,,,
3,2,4,1020,,,,,BR52,BR5220058,,,Goiás,São João da Paraúna,287.89,,,,,,,,,,,,,,,,,
3,2,4,1021,,,,,BR52,BR5216403,,,Goiás,Paraúna,3780.35,,,,,,,,,,,,,,,,,
3,2,4,1022,,,,,BR52,BR5204201,,,Goiás,Cachoeira de Goiás,422.64,,,,,,,,,,,,,,,,,
3,2,4,1023,,,,,BR52,BR5202601,,,Goiás,Aurilândia,564.22,,,,,,,,,,,,,,,,,
3,2,4,1024,,,,,BR52,BR5207808,,,Goiás,Firminópolis,423.63,,,,,,,,,,,,,,,,,
3,2,4,1025,,,,,BR52,BR5213400,,,Goiás,Moiporá,454.41,,,,,,,,,,,,,,,,,
3,2,4,1026,,,,,BR52,BR5207600,,,Goiás,Fazenda Nova,1274.53,,,,,,,,,,,,,,,,,
3,2,4,1027,,,,,BR52,BR5200902,,,Goiás,Amorinópolis,408.49,,,,,,,,,,,,,,,,,
3,2,4,1028,,,,,BR52,BR5212006,,,Goiás,Jaupaci,527.07,,,,,,,,,,,,,,,,,
3,2,4,1029,,,,,BR52,BR5210307,,,Goiás,Israelândia,577.38,,,,,,,,,,,,,,,,,
3,2,4,1030,,,,,BR52,BR5204409,,,Goiás,Caiapônia,8635.34,,,,,,,,,,,,,,,,,
3,2,4,1031,,,,,BR52,BR5201702,,,Goiás,Aragarças,664.17,,,,,,,,,,,,,,,,,
3,2,4,1032,,,,,BR52,BR5203401,,,Goiás,Bom Jardim de Goiás,1899.74,,,,,,,,,,,,,,,,,
3,2,4,1033,,,,,BR52,BR5202353,,,Goiás,Arenópolis,1074.21,,,,,,,,,,,,,,,,,
3,2,4,1034,,,,,BR52,BR5207105,,,Goiás,Diorama,686.94,,,,,,,,,,,,,,,,,
3,2,4,1035,,,,,BR52,BR5213756,,,Goiás,Montividiu,1869.2,,,,,,,,,,,,,,,,,
3,2,4,1036,,,,,BR52,BR5210208,,,Goiás,Iporá,1026.26,,,,,,,,,,,,,,,,,
3,2,4,1037,,,,,BR52,BR5211602,,,Goiás,Ivolândia,1258.2,,,,,,,,,,,,,,,,,
3,2,4,1038,,,,,BR52,BR5215652,,,Goiás,Palestina de Goiás,1320.53,,,,,,,,,,,,,,,,,
3,2,4,1039,,,,,BR52,BR5217203,,,Goiás,Piranhas,2047.84,,,,,,,,,,,,,,,,,
3,2,4,1044,,,,,BR52,BR5203104,,,Goiás,Baliza,1784.91,,,,,,,,,,,,,,,,,
3,2,4,1045,,,,,BR52,BR5207253,,,Goiás,Doverlândia,3221.25,,,,,,,,,,,,,,,,,
3,2,4,1046,,,,,BR52,BR5218102,,,Goiás,Portelândia,556.05,,,,,,,,,,,,,,,,,
3,2,4,1091,,,,,BO03,BO0305,Cochabamba,Arani,,,554.82,,,,,,,,,,,,,,,,,
3,2,4,1092,,,,,BO07,BO0713,Santa Cruz,Manuel María Caballero,,,3768.13,,,,,,,,,,,,,,,,,
3,2,4,1097,,,,,BO03,BO0313,Cochabamba,Mizque,,,2896.82,,,,,,,,,,,,,,,,,
3,2,4,1099,,,,,BO07,BO0705,Santa Cruz,Chiquitos,,,40065.54,,,,,,,,,,,,,,,,,
3,2,4,1100,,,,,BO07,BO0712,Santa Cruz,Angel Sandoval,,,27117.36,,,,,,,,,,,,,,,,,
3,2,4,1101,,,,,BO07,BO0702,Santa Cruz,Warnes,,,2376.3,,,,,,,,,,,,,,,,,
3,2,4,1103,,,,,BR50,BR5003256,,,Mato Grosso do Sul,Costa Rica,4160.72,,,,,,,,,,,,,,,,,
3,2,4,1105,,,,,BR52,BR5213103,,,Goiás,Mineiros,9043.26,,,,,,,,,,,,,,,,,
3,2,4,1106,,,,,BR52,BR5219407,,,Goiás,Santa Rita do Araguaia,1355.49,,,,,,,,,,,,,,,,,
3,2,4,1111,,,,,BR52,BR5202502,,,Goiás,Aruanã,3055.36,,,,,,,,,,,,,,,,,
3,2,4,1112,,,,,BR52,BR5203807,,,Goiás,Britânia,1462.17,,,,,,,,,,,,,,,,,
3,2,4,1113,,,,,BR52,BR5212204,,,Goiás,Jussara,4084.52,,,,,,,,,,,,,,,,,
3,2,4,1114,,,,,BR52,BR5213707,,,Goiás,Montes Claros de Goiás,2904.84,,,,,,,,,,,,,,,,,
3,2,4,1115,,,,,BR52,BR5219258,,,Goiás,Santa Fé de Goiás,1169.02,,,,,,,,,,,,,,,,,
3,2,4,1126,,,,,BR50,BR5003306,,,Mato Grosso do Sul,Coxim,6390.33,,,,,,,,,,,,,,,,,
3,2,4,1127,,,,,BR50,BR5007935,,,Mato Grosso do Sul,Sonora,4184.75,,,,,,,,,,,,,,,,,
3,2,4,1128,,,,,BR50,BR5006408,,,Mato Grosso do Sul,Pedro Gomes,3554.42,,,,,,,,,,,,,,,,,
3,2,4,1129,,,,,BR50,BR5000252,,,Mato Grosso do Sul,Alcinópolis,4397.8,,,,,,,,,,,,,,,,,
3,2,4,1140,,,,,BR50,BR5003207,,,Mato Grosso do Sul,Corumbá,64441.65,,,,,,,,,,,,,,,,,
3,2,4,1144,,,,,PE21,PE2108,Puno,Melgar,,,6542.07,,,,,,,,,,,,,,,,,
3,2,4,1145,,,,,PE21,PE2107,Puno,Lampa,,,5713.77,,,,,,,,,,,,,,,,,
3,2,4,1146,,,,,PE21,PE2110,Puno,San Antonio de Putina,,,3133.99,,,,,,,,,,,,,,,,,
3,2,4,1147,,,,,PE03,PE0305,Apurimac,Cotabambas,,,2619.53,,,,,,,,,,,,,,,,,
3,2,4,1148,,,,,PE03,PE0307,Apurimac,Grau,,,2128.19,,,,,,,,,,,,,,,,,
3,2,4,1149,,,,,PE08,PE0802,Cusco,Acomayo,,,930.59,,,,,,,,,,,,,,,,,
3,2,4,1150,,,,,PE08,PE0810,Cusco,Paruro,,,1966.34,,,,,,,,,,,,,,,,,
3,2,4,1153,,,,,BO02,BO0212,La Paz,Los Andes,,,2805.19,,,,,,,,,,,,,,,,,
3,2,4,1154,,,,,BO02,BO0202,La Paz,Omasuyos,,,1457.61,,,,,,,,,,,,,,,,,
3,2,4,1160,,,,,BO02,BO0213,La Paz,Aroma,,,4652.84,,,,,,,,,,,,,,,,,
3,2,4,1161,,,,,BO02,BO0209,La Paz,Loayza,,,2898.42,,,,,,,,,,,,,,,,,
3,2,4,1162,,,,,BO02,BO0201,La Paz,Murillo,,,3828.29,,,,,,,,,,,,,,,,,
3,2,4,1163,,,,,BO03,BO0309,Cochabamba,Quillacollo,,,1633.37,,,,,,,,,,,,,,,,,
3,2,4,1164,,,,,BO03,BO0301,Cochabamba,Cercado,,,287.54,,,,,,,,,,,,,,,,,
3,2,4,1166,,,,,BO03,BO0308,Cochabamba,Germán Jordán,,,188.97,,,,,,,,,,,,,,,,,
3,2,4,1167,,,,,BO03,BO0307,Cochabamba,Capinota,,,983.78,,,,,,,,,,,,,,,,,
3,2,4,1168,,,,,BO03,BO0314,Cochabamba,Punata,,,419.46,,,,,,,,,,,,,,,,,
3,2,4,1169,,,,,BO03,BO0306,Cochabamba,Arque,,,1106.5,,,,,,,,,,,,,,,,,
3,2,4,1170,,,,,BO03,BO0304,Cochabamba,Esteban Arze,,,1352.5,,,,,,,,,,,,,,,,,
3,2,4,1171,,,,,BO03,BO0311,Cochabamba,Tapacarí,,,1568.75,,,,,,,,,,,,,,,,,
3,2,4,1172,,,,,BO04,BO0401,Oruro,Cercado,,,5281.41,,,,,,,,,,,,,,,,,
3,2,4,1173,,,,,PE04,PE0406,Arequipa,Condesuyos,,,6848.16,,,,,,,,,,,,,,,,,
3,2,4,1174,,,,,PE04,PE0404,Arequipa,Castilla,,,6920.46,,,,,,,,,,,,,,,,,
3,2,4,1175,,,,,PE04,PE0405,Arequipa,Caylloma,,,14074.97,,,,,,,,,,,,,,,,,
3,2,4,1176,,,,,PE08,PE0807,Cusco,Chumbivilcas,,,5346.39,,,,,,,,,,,,,,,,,
3,2,4,1177,,,,,PE08,PE0808,Cusco,Espinar,,,5234.28,,,,,,,,,,,,,,,,,
3,2,4,1178,,,,,PE08,PE0805,Cusco,Canas,,,2135.17,,,,,,,,,,,,,,,,,
3,2,4,1179,,,,,PE08,PE0806,Cusco,Canchis,,,3948.08,,,,,,,,,,,,,,,,,
3,2,4,1180,,,,,BO01,BO0108,Chuquisaca,Belisario Boeto,,,1730.3,,,,,,,,,,,,,,,,,
3,2,4,1181,,,,,BO01,BO0105,Chuquisaca,Hernando Siles,,,6343.69,,,,,,,,,,,,,,,,,
3,2,4,1182,,,,,BO07,BO0709,Santa Cruz,Florida,,,3964.62,,,,,,,,,,,,,,,,,
3,2,4,1183,,,,,BO01,BO0110,Chuquisaca,Luis Calvo,,,13033.96,,,,,,,,,,,,,,,,,
3,2,4,1184,,,,,BO07,BO0707,Santa Cruz,Cordillera,,,83462.93,,,,,,,,,,,,,,,,,
3,2,4,1185,,,,,BO01,BO0104,Chuquisaca,Tomina,,,4261.33,,,,,,,,,,,,,,,,,
3,2,4,1186,,,,,BO07,BO0708,Santa Cruz,Vallegrande,,,6100.41,,,,,,,,,,,,,,,,,
3,2,4,1187,,,,,BO04,BO0406,Oruro,Poopó,,,1993.59,,,,,,,,,,,,,,,,,
3,2,4,1188,,,,,BO04,BO0407,Oruro,Pantaleón Dalence,,,930.17,,,,,,,,,,,,,,,,,
3,2,4,1189,,,,,BO04,BO0414,Oruro,Sebastián Pagador,,,2588.12,,,,,,,,,,,,,,,,,
3,2,4,1190,,,,,BO03,BO0315,Cochabamba,Bolivar,,,684.55,,,,,,,,,,,,,,,,,
3,2,4,1191,,,,,BO05,BO0507,Potosí,Alonso de Ibáñez,,,1436.91,,,,,,,,,,,,,,,,,
3,2,4,1192,,,,,BO05,BO0502,Potosí,Rafael Bustillo,,,2119.53,,,,,,,,,,,,,,,,,
3,2,4,1193,,,,,BO01,BO0106,Chuquisaca,Yamparáez,,,1725.16,,,,,,,,,,,,,,,,,
3,2,4,1194,,,,,BO01,BO0101,Chuquisaca,Oropeza,,,3548.85,,,,,,,,,,,,,,,,,
3,2,4,1195,,,,,BO01,BO0103,Chuquisaca,Zudáñez,,,4049.7,,,,,,,,,,,,,,,,,
3,2,4,1196,,,,,BO01,BO0102,Chuquisaca,Azurduy,,,3083.45,,,,,,,,,,,,,,,,,
3,2,4,1197,,,,,BO03,BO0302,Cochabamba,Campero,,,5832.09,,,,,,,,,,,,,,,,,
3,2,4,1198,,,,,BO05,BO0505,Potosí,Chárcas,,,3394.82,,,,,,,,,,,,,,,,,
3,2,4,1199,,,,,BO01,BO0107,Chuquisaca,Nor Cinti,,,7707.63,,,,,,,,,,,,,,,,,
3,2,4,1200,,,,,BO05,BO0513,Potosí,General Bilbao,,,761.97,,,,,,,,,,,,,,,,,
3,2,4,1201,,,,,BO04,BO0402,Oruro,Abaroa,,,3827.06,,,,,,,,,,,,,,,,,
3,2,4,1202,,,,,BO05,BO0504,Potosí,Chayanta,,,5153.04,,,,,,,,,,,,,,,,,
3,2,4,1203,,,,,BO01,BO0109,Chuquisaca,Sur Cinti,,,5462.43,,,,,,,,,,,,,,,,,
3,2,4,1269,,,,,EC04,EC0402,Carchi,Bolivar,,,355.62,,,,,,,,,,,,,,,,,
3,2,4,1270,,,,,EC04,EC0405,Carchi,Montufar,,,384.71,,,,,,,,,,,,,,,,,
3,2,4,1271,,,,,EC04,EC0406,Carchi,San Pedro de Huaca,,,70.27,,,,,,,,,,,,,,,,,
3,2,4,1273,,,,,CO52,CO52356,Nariño,Ipiales,,,1566.52,,,,,,,,,,,,,,,,,
3,2,4,1274,,,,,CO52,CO52560,Nariño,Potosí,,,386.97,,,,,,,,,,,,,,,,,
3,2,4,1275,,,,,CO52,CO52215,Nariño,Córdoba,,,303.63,,,,,,,,,,,,,,,,,
3,2,4,1276,,,,,CO52,CO52573,Nariño,Puerres,,,349.01,,,,,,,,,,,,,,,,,
3,2,4,1277,,,,,CO52,CO52287,Nariño,Funes,,,393.48,,,,,,,,,,,,,,,,,
3,2,4,1278,,,,,EC01,EC0112,Azuay,El Pan,,,132.51,,,,,,,,,,,,,,,,,
3,2,4,1279,,,,,EC01,EC0113,Azuay,Sevilla de Oro,,,314.65,,,,,,,,,,,,,,,,,
3,2,4,1282,,,,,EC03,EC0301,Cañar,Azogues,,,612.36,,,,,,,,,,,,,,,,,
3,2,4,1285,,,,,EC01,EC0111,Azuay,Chordeleg,,,105.14,,,,,,,,,,,,,,,,,
3,2,4,1286,,,,,EC01,EC0114,Azuay,Guachapala,,,39.98,,,,,,,,,,,,,,,,,
3,2,4,1287,,,,,EC01,EC0103,Azuay,Gualaceo,,,349.71,,,,,,,,,,,,,,,,,
3,2,4,1288,,,,,EC01,EC0105,Azuay,Paute,,,269.24,,,,,,,,,,,,,,,,,
3,2,4,1289,,,,,EC01,EC0107,Azuay,San Fernando,,,141.95,,,,,,,,,,,,,,,,,
3,2,4,1290,,,,,EC01,EC0101,Azuay,Cuenca,,,3189.44,,,,,,,,,,,,,,,,,
3,2,4,1291,,,,,EC03,EC0303,Cañar,Cañar,,,1797.85,,,,,,,,,,,,,,,,,
3,2,4,1295,,,,,EC01,EC0109,Azuay,Sigsig,,,675.67,,,,,,,,,,,,,,,,,
3,2,4,1298,,,,,EC01,EC0104,Azuay,Nabon,,,632.23,,,,,,,,,,,,,,,,,
3,2,4,1299,,,,,EC01,EC0102,Azuay,Giron,,,350.23,,,,,,,,,,,,,,,,,
3,2,4,1300,,,,,EC01,EC0110,Azuay,Oña,,,293.83,,,,,,,,,,,,,,,,,
3,2,4,1301,,,,,EC01,EC0108,Azuay,Santa Isabel,,,604.27,,,,,,,,,,,,,,,,,
3,2,4,1302,,,,,EC11,EC1111,Loja,Saraguro,,,1082.14,,,,,,,,,,,,,,,,,
3,2,4,1338,,,,,EC17,EC1702,Pichincha,Cayambe,,,1192.73,,,,,,,,,,,,,,,,,
3,2,4,1342,,,,,EC10,EC1005,Imbabura,Pimampiro,,,442.47,,,,,,,,,,,,,,,,,
3,2,4,1345,,,,,EC05,EC0501,Cotopaxi,Latacunga,,,1384.92,,,,,,,,,,,,,,,,,
3,2,4,1346,,,,,EC17,EC1703,Pichincha,Mejia,,,1483.43,,,,,,,,,,,,,,,,,
3,2,4,1347,,,,,EC17,EC1701,Pichincha,Quito,,,4210.91,,,,,,,,,,,,,,,,,
3,2,4,1348,,,,,EC05,EC0506,Cotopaxi,Saquisili,,,205.35,,,,,,,,,,,,,,,,,
3,2,4,1349,,,,,EC05,EC0507,Cotopaxi,Sigchos,,,1351.34,,,,,,,,,,,,,,,,,
3,2,4,1350,,,,,EC02,EC0201,Bolivar,Guaranda,,,1891.14,,,,,,,,,,,,,,,,,
3,2,4,1351,,,,,EC05,EC0504,Cotopaxi,Pujili,,,1299.7,,,,,,,,,,,,,,,,,
3,2,4,1352,,,,,EC18,EC1801,Tungurahua,Ambato,,,1017.58,,,,,,,,,,,,,,,,,
3,2,4,1353,,,,,EC06,EC0607,Chimborazo,Guano,,,459.71,,,,,,,,,,,,,,,,,
3,2,4,1354,,,,,EC05,EC0505,Cotopaxi,Salcedo,,,485.7,,,,,,,,,,,,,,,,,
3,2,4,1355,,,,,EC18,EC1804,Tungurahua,Mocha,,,85.78,,,,,,,,,,,,,,,,,
3,2,4,1356,,,,,EC18,EC1806,Tungurahua,Quero,,,173.64,,,,,,,,,,,,,,,,,
3,2,4,1357,,,,,EC18,EC1809,Tungurahua,Tisaleo,,,59.08,,,,,,,,,,,,,,,,,
3,2,4,1358,,,,,EC18,EC1803,Tungurahua,Cevallos,,,18.78,,,,,,,,,,,,,,,,,
3,2,4,1359,,,,,EC18,EC1807,Tungurahua,San Pedro de Pelileo,,,201.55,,,,,,,,,,,,,,,,,
3,2,4,1360,,,,,EC06,EC0609,Chimborazo,Penipe,,,366.15,,,,,,,,,,,,,,,,,
3,2,4,1361,,,,,EC18,EC1805,Tungurahua,Patate,,,315.36,,,,,,,,,,,,,,,,,
3,2,4,1362,,,,,EC18,EC1808,Tungurahua,Santiago de Pillaro,,,445.83,,,,,,,,,,,,,,,,,
3,2,4,1371,,,,,EC18,EC1802,Tungurahua,Baños de Agua Santa,,,1064.41,,,,,,,,,,,,,,,,,
3,2,4,1373,,,,,EC06,EC0602,Chimborazo,Alausi,,,1656.7,,,,,,,,,,,,,,,,,
3,2,4,1374,,,,,EC06,EC0608,Chimborazo,Pallatanga,,,379.64,,,,,,,,,,,,,,,,,
3,2,4,1375,,,,,EC06,EC0606,Chimborazo,Guamote,,,1220.31,,,,,,,,,,,,,,,,,
3,2,4,1376,,,,,EC06,EC0604,Chimborazo,Chambo,,,164.01,,,,,,,,,,,,,,,,,
3,2,4,1377,,,,,EC06,EC0603,Chimborazo,Colta,,,836.32,,,,,,,,,,,,,,,,,
3,2,4,1378,,,,,EC06,EC0601,Chimborazo,Riobamba,,,980.67,,,,,,,,,,,,,,,,,
3,2,4,1379,,,,,EC19,EC1904,Zamora Chinchipe,Yacuambi,,,1253.75,,,,,,,,,,,,,,,,,
3,2,4,1380,,,,,PE20,PE2002,Piura,Ayabaca,,,5195.65,,,,,,,,,,,,,,,,,
3,2,4,1387,,,,,EC11,EC1106,Loja,Espindola,,,515.57,,,,,,,,,,,,,,,,,
3,2,4,1389,,,,,EC11,EC1103,Loja,Catamayo,,,653.17,,,,,,,,,,,,,,,,,
3,2,4,1391,,,,,EC11,EC1101,Loja,Loja,,,1894.69,,,,,,,,,,,,,,,,,
3,2,4,1392,,,,,PE06,PE0609,Cajamarca,San Ignacio,,,4786.69,,,,,,,,,,,,,,,,,
3,2,4,1393,,,,,EC03,EC0302,Cañar,Biblian,,,226.7,,,,,,,,,,,,,,,,,
3,2,4,1394,,,,,EC03,EC0306,Cañar,Deleg,,,76.01,,,,,,,,,,,,,,,,,
3,2,4,1395,,,,,EC04,EC0401,Carchi,Tulcan,,,1820.81,,,,,,,,,,,,,,,,,
3,2,4,1397,,,,,CO52,CO52001,Nariño,Pasto,,,1096.11,,,,,,,,,,,,,,,,,
3,3,4,46,,,,,BR21,BR2107902,,,Maranhão,Passagem Franca,1357.96,,,,,,,,,,,,,,,,,
3,3,4,210,,,,,BR21,BR2107209,,,Maranhão,Nina Rodrigues,543.17,,,,,,,,,,,,,,,,,
3,3,4,250,,,,,BR21,BR2105005,,,Maranhão,Humberto de Campos,1713.87,,,,,,,,,,,,,,,,,
3,3,4,251,,,,,BR21,BR2109403,,,Maranhão,Primeira Cruz,1333.78,,,,,,,,,,,,,,,,,
3,3,4,337,,,,,BR29,BR2908101,,,Bahia,Cocos,10140.97,,,,,,,,,,,,,,,,,
3,3,4,338,,,,,BR29,BR2917359,,,Bahia,Jaborandi,9954.9,,,,,,,,,,,,,,,,,
3,3,4,339,,,,,BR29,BR2909307,,,Bahia,Correntina,11503.91,,,,,,,,,,,,,,,,,
3,3,4,340,,,,,BR29,BR2928901,,,Bahia,São Desidério,15154.7,,,,,,,,,,,,,,,,,
3,3,4,344,,,,,BR31,BR3126208,,,Minas Gerais,Formoso,3685.4,,,,,,,,,,,,,,,,,
3,3,4,365,,,,,BR29,BR2919553,,,Bahia,Luís Eduardo Magalhães,4037.5,,,,,,,,,,,,,,,,,
3,3,4,366,,,,,BR29,BR2903201,,,Bahia,Barreiras,8051.26,,,,,,,,,,,,,,,,,
3,3,4,379,,,,,BR22,BR2208908,,,Piauí,Ribeiro Gonçalves,3978.43,,,,,,,,,,,,,,,,,
3,3,4,385,,,,,BR22,BR2211209,,,Piauí,Uruçuí,8416.31,,,,,,,,,,,,,,,,,
3,3,4,391,,,,,BR22,BR2209203,,,Piauí,Santa Filomena,5285.22,,,,,,,,,,,,,,,,,
3,3,4,433,,,,,BR22,BR2200806,,,Piauí,Antônio Almeida,645.95,,,,,,,,,,,,,,,,,
3,3,4,434,,,,,BR22,BR2208551,,,Piauí,Porto Alegre do Piauí,1169.72,,,,,,,,,,,,,,,,,
3,3,4,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
3,3,4,452,,,,,BR22,BR2201309,,,Piauí,Barreiras do Piauí,2168.38,,,,,,,,,,,,,,,,,
3,3,4,453,,,,,BR22,BR2204402,,,Piauí,Gilbués,3495.25,,,,,,,,,,,,,,,,,
4,4,7,863,,,,,CO41,CO41319,Huila,Guadalupe,,,249.41,,,,,,,,,,,,,,,,,
4,4,7,865,,,,,CO41,CO41298,Huila,Garzón,,,606.11,,,,,,,,,,,,,,,,,
4,4,7,1234,,,,,VE04,VE0407,Apure,San Fernando,,,5629.04,,,,,,,,,,,,,,,,,
4,4,7,1238,,,,,VE04,VE0405,Apure,Pedro Camejo,,,20959.41,,,,,,,,,,,,,,,,,
4,4,7,1247,,,,,CO41,CO41206,Huila,Colombia,,,1584.79,,,,,,,,,,,,,,,,,
4,4,7,1256,,,,,CO41,CO41001,Huila,Neiva,,,1269.26,,,,,,,,,,,,,,,,,
4,4,7,1257,,,,,CO41,CO41078,Huila,Baraya,,,785.81,,,,,,,,,,,,,,,,,
4,4,7,1258,,,,,CO41,CO41615,Huila,Rivera,,,251.13,,,,,,,,,,,,,,,,,
4,4,7,1259,,,,,CO11,CO11001,"Bogotá, D.C.","Bogotá, D.C.",,,1622.84,,,,,,,,,,,,,,,,,
4,4,7,1260,,,,,CO50,CO50318,Meta,Guamal,,,595.7,,,,,,,,,,,,,,,,,
4,4,7,1261,,,,,CO25,CO25339,Cundinamarca,Gutiérrez,,,453.22,,,,,,,,,,,,,,,,,
4,4,7,1269,,,,,EC04,EC0402,Carchi,Bolivar,,,355.62,,,,,,,,,,,,,,,,,
4,4,7,1270,,,,,EC04,EC0405,Carchi,Montufar,,,384.71,,,,,,,,,,,,,,,,,
4,4,7,1271,,,,,EC04,EC0406,Carchi,San Pedro de Huaca,,,70.27,,,,,,,,,,,,,,,,,
4,4,7,1273,,,,,CO52,CO52356,Nariño,Ipiales,,,1566.52,,,,,,,,,,,,,,,,,
4,4,7,1274,,,,,CO52,CO52560,Nariño,Potosí,,,386.97,,,,,,,,,,,,,,,,,
